fecha,id_cliente,producto,categoria,ciudad,unidades,precio_unitario,descuento,canal,ventas
2025-06-06,11514,Guantes gym,Deportes,Medellin,1,43100.0,0.0,En linea,43100.0
2025-12-22,19752,Licuadora,Hogar,Medellin,2,46400.0,0.1,Tienda,83520.0
2025-06-22,10097,Tapete yoga,Deportes,Bogota,3,40000.0,0.2,Tienda,96000.0
2025-01-21,15000,Lampara LED,Hogar,Barranquilla,5,65500.0,0.1,Tienda,294750.0
2025-07-04,16832,Chaqueta impermeable,Moda,Barranquilla,3,120300.0,0.1,Tienda,324810.0
2025-09-14,12006,Juego de ollas,Hogar,Bogota,3,57100.0,0.0,En linea,171300.0
2025-07-03,17863,Tablet 10,Tecnologia,Barranquilla,3,312900.0,0.05,Tienda,891765.0
2025-12-03,19834,Guantes gym,Deportes,Cali,4,54400.0,0.2,Tienda,174080.0
2025-11-05,14693,Juego de ollas,Hogar,Medellin,1,62700.0,0.05,Tienda,59565.0
2025-01-04,17346,Jean slim,Moda,Medellin,1,42900.0,0.05,Tienda,40755.0
2025-06-25,12590,Chaqueta impermeable,Moda,Barranquilla,4,66100.0,0.0,En linea,264400.0
2025-02-12,17930,Tenis urbanos,Moda,Cali,2,34000.0,0.0,Tienda,68000.0
2025-02-05,15127,Teclado mecanico,Tecnologia,Barranquilla,3,144300.0,0.1,Tienda,389610.0
2025-01-05,15435,Tenis urbanos,Moda,Bogota,4,43800.0,0.15,En linea,148920.0
2025-06-07,18842,Tablet 10,Tecnologia,Cali,1,607400.0,0.15,Tienda,516290.0
2025-07-23,16586,Aspiradora,Hogar,Medellin,5,68700.0,0.0,Tienda,343500.0
2025-03-06,11583,Aspiradora,Hogar,Medellin,3,32600.0,0.05,Tienda,92910.0
2025-04-18,13276,Balon futbol,Deportes,Medellin,4,25300.0,0.0,Tienda,101200.0
2025-08-12,19962,Monitor 24,Tecnologia,Barranquilla,2,679000.0,0.15,Tienda,1154300.0
2025-11-19,18178,Tenis urbanos,Moda,Barranquilla,4,42600.0,0.1,Tienda,153360.0
2025-12-02,16600,Tapete yoga,Deportes,Cali,3,30900.0,0.05,Tienda,88065.0
2025-01-03,18003,Tapete yoga,Deportes,Cali,4,48800.0,0.0,Tienda,195200.0
2025-12-24,12835,Lampara LED,Hogar,Barranquilla,2,71300.0,0.05,En linea,135470.0
2025-12-08,15986,Jean slim,Moda,Cali,2,50000.0,0.15,En linea,85000.0
2025-06-29,10843,Camiseta basica,Moda,Cali,2,75700.0,0.05,En linea,143830.0
2025-09-07,18204,Tenis urbanos,Moda,Medellin,2,73300.0,0.0,En linea,146600.0
2025-06-13,19399,Aspiradora,Hogar,Bogota,1,30900.0,0.1,Tienda,27810.0
2025-04-02,13885,Mancuernas 5kg,Deportes,Bogota,3,72500.0,0.0,Tienda,217500.0
2025-04-03,19511,Balon futbol,Deportes,Bogota,1,49200.0,0.2,Tienda,39360.0
2025-09-08,19204,Teclado mecanico,Tecnologia,Cali,1,771500.0,0.0,En linea,771500.0
2025-11-28,17553,Aspiradora,Hogar,Medellin,1,89100.0,0.05,Tienda,84645.0
2025-05-02,19828,Aspiradora,Hogar,Barranquilla,1,62300.0,0.0,En linea,62300.0
2025-08-17,19938,Juego de ollas,Hogar,Medellin,1,75600.0,0.05,Tienda,71820.0
2025-07-15,18098,Monitor 24,Tecnologia,Medellin,2,331100.0,0.3,Tienda,463540.0
2025-01-25,12366,Portatil 14,Tecnologia,Cali,3,324600.0,0.15,Tienda,827730.0
2025-10-03,17824,Chaqueta impermeable,Moda,Medellin,3,46600.0,0.0,En linea,139800.0
2025-06-14,15654,Audifonos BT,Tecnologia,Cali,3,1683300.0,0.2,En linea,4039920.0
2025-09-02,16587,Juego de ollas,Hogar,Medellin,1,37300.0,0.1,Tienda,33570.0
2025-08-04,16289,Set de sabanas,Hogar,Medellin,2,41900.0,0.0,Tienda,79610.0
2025-02-18,13746,Lampara LED,Hogar,Medellin,2,74400.0,0.0,Tienda,148800.0
2025-06-15,16381,Lampara LED,Hogar,Bogota,5,38300.0,0.0,En linea,191500.0
2025-08-20,15658,Monitor 24,Tecnologia,Cali,2,250100.0,0.0,Tienda,500200.0
2025-12-20,10175,Set de sabanas,Hogar,Cali,4,58800.0,0.1,Tienda,211680.0
2025-06-15,16643,Camiseta basica,Moda,Medellin,1,75500.0,0.0,En linea,75500.0
2025-11-27,10019,Mancuernas 5kg,Deportes,Bogota,1,65800.0,0.15,Tienda,55930.0
2025-09-27,14876,Bicicleta estatica,Deportes,Medellin,3,129500.0,0.0,En linea,388500.0
2025-02-03,16096,Set de sabanas,Hogar,Barranquilla,4,32800.0,0.0,Tienda,131200.0
2025-05-07,15628,Chaqueta impermeable,Moda,Cali,1,39800.0,0.0,Tienda,39800.0
2025-08-15,11172,Tapete yoga,Deportes,Cali,2,32900.0,0.05,En linea,62510.0
2025-10-27,18188,Guantes gym,Deportes,Barranquilla,1,36500.0,0.0,Tienda,36500.0
2025-06-21,18694,Juego de ollas,Hogar,Barranquilla,4,86800.0,0.1,Tienda,312480.0
2025-12-15,16894,Chaqueta impermeable,Moda,Barranquilla,3,42200.0,0.2,Tienda,101280.0
2025-06-07,12007,Lampara LED,Hogar,Bogota,2,76600.0,0.1,En linea,137880.0
2025-01-21,17064,Bolso cuero,Moda,Barranquilla,1,100200.0,0.3,Tienda,70140.0
2025-04-30,10650,Chaqueta impermeable,Moda,Bogota,4,113300.0,0.1,Tienda,407880.0
2025-09-04,18062,Bolso cuero,Moda,Bogota,3,22400.0,0.1,Tienda,60480.0
2025-10-05,10248,Teclado mecanico,Tecnologia,Bogota,2,610900.0,0.1,En linea,1099620.0
2025-09-08,10141,Licuadora,Hogar,Barranquilla,5,95500.0,0.0,Tienda,477500.0
2025-04-22,18585,Tapete yoga,Deportes,Bogota,4,60400.0,0.15,En linea,205360.0
2025-10-21,10237,Licuadora,Hogar,Bogota,5,62000.0,0.0,En linea,310000.0
2025-03-16,17939,Camiseta basica,Moda,Barranquilla,2,103400.0,0.0,En linea,175780.0
2025-08-08,14028,Tablet 10,Tecnologia,Cali,2,476400.0,0.3,Tienda,666960.0
2025-02-20,15912,Tablet 10,Tecnologia,Cali,3,173800.0,0.0,Tienda,521400.0
2025-05-19,18890,Chaqueta impermeable,Moda,Medellin,2,58100.0,0.2,Tienda,92960.0
2025-01-05,11399,Portatil 14,Tecnologia,Medellin,1,526700.0,0.05,Tienda,500365.0
2025-07-29,14702,Balon futbol,Deportes,Barranquilla,2,30700.0,0.05,Tienda,58330.0
2025-07-23,14720,Licuadora,Hogar,Barranquilla,4,82000.0,0.15,Tienda,278800.0
2025-09-05,18274,Aspiradora,Hogar,Barranquilla,2,29500.0,0.05,Tienda,56050.0
2025-10-15,13262,Teclado mecanico,Tecnologia,Medellin,3,379800.0,0.0,En linea,1139400.0
2025-05-31,16717,Chaqueta impermeable,Moda,Bogota,3,63700.0,0.15,Tienda,162435.0
2025-12-31,10477,Juego de ollas,Hogar,Barranquilla,4,79100.0,0.0,En linea,316400.0
2025-10-19,17894,Tablet 10,Tecnologia,Bogota,1,482700.0,0.15,En linea,410295.0
2025-06-13,16789,Mancuernas 5kg,Deportes,Medellin,1,116800.0,0.05,Tienda,110960.0
2025-05-10,14506,Camiseta basica,Moda,Cali,2,42600.0,0.0,Tienda,85200.0
2025-01-08,14358,Aspiradora,Hogar,Bogota,5,134400.0,0.0,Tienda,672000.0
2025-07-27,17709,Bolso cuero,Moda,Medellin,1,52500.0,0.0,En linea,52500.0
2025-02-27,13954,Camiseta basica,Moda,Cali,4,74900.0,0.0,En linea,299600.0
2025-03-17,17542,Set de sabanas,Hogar,Barranquilla,2,88600.0,0.05,En linea,168340.0
2025-11-25,17078,Mancuernas 5kg,Deportes,Medellin,1,53700.0,0.0,Tienda,53700.0
2025-01-13,10233,Bolso cuero,Moda,Bogota,1,48000.0,0.0,Tienda,48000.0
2025-07-31,15046,Mancuernas 5kg,Deportes,Cali,2,50300.0,0.2,En linea,80480.0
2025-04-26,13053,Balon futbol,Deportes,Cali,4,66900.0,0.0,En linea,267600.0
2025-08-28,19557,Jean slim,Moda,Medellin,4,173000.0,0.2,Tienda,553600.0
2025-05-15,17308,Balon futbol,Deportes,Bogota,1,65000.0,0.1,Tienda,58500.0
2025-10-17,12337,Monitor 24,Tecnologia,Medellin,1,657200.0,0.0,Tienda,657200.0
2025-02-16,19007,Balon futbol,Deportes,Barranquilla,1,89600.0,0.0,En linea,89600.0
2025-06-11,14078,Portatil 14,Tecnologia,Medellin,3,386200.0,0.1,Tienda,1042740.0
2025-06-07,15190,Camiseta basica,Moda,Barranquilla,2,181200.0,0.0,En linea,344280.0
2025-03-16,16598,Jean slim,Moda,Barranquilla,3,64100.0,0.2,En linea,153840.0
2025-07-18,17536,Chaqueta impermeable,Moda,Bogota,2,118800.0,0.0,En linea,237600.0
2025-08-29,13637,Portatil 14,Tecnologia,Bogota,3,912200.0,0.1,En linea,2462940.0
2025-05-26,15082,Bicicleta estatica,Deportes,Bogota,4,59300.0,0.0,En linea,237200.0
2025-10-31,13445,Tenis urbanos,Moda,Medellin,3,80200.0,0.0,En linea,240600.0
2025-11-26,16938,Bicicleta estatica,Deportes,Medellin,2,55500.0,0.0,En linea,111000.0
2025-11-11,13020,Monitor 24,Tecnologia,Medellin,1,872200.0,0.0,Tienda,872200.0
2025-05-29,18418,Bolso cuero,Moda,Barranquilla,1,86700.0,0.0,En linea,86700.0
2025-06-03,15312,Tapete yoga,Deportes,Medellin,3,48900.0,0.0,Tienda,146700.0
2025-04-22,12267,Audifonos BT,Tecnologia,Cali,3,447900.0,0.0,En linea,1343700.0
2025-12-20,18730,Bolso cuero,Moda,Barranquilla,3,45500.0,0.05,En linea,129675.0
2025-05-16,10450,Licuadora,Hogar,Bogota,5,110400.0,0.0,Tienda,552000.0
2025-09-23,13116,Aspiradora,Hogar,Medellin,3,56100.0,0.0,En linea,168300.0
2025-11-17,18653,Licuadora,Hogar,Medellin,4,30600.0,0.1,Tienda,110160.0
2025-07-25,16132,Mancuernas 5kg,Deportes,Barranquilla,1,18300.0,0.0,En linea,18300.0
2025-07-31,18322,Bolso cuero,Moda,Cali,4,55500.0,0.1,Tienda,199800.0
2025-12-03,11620,Tapete yoga,Deportes,Barranquilla,2,47100.0,0.1,Tienda,84780.0
2025-02-27,19717,Audifonos BT,Tecnologia,Barranquilla,2,160600.0,0.0,Tienda,321200.0
2025-01-15,10095,Guantes gym,Deportes,Bogota,4,28600.0,0.05,Tienda,108680.0
2025-07-29,13364,Bicicleta estatica,Deportes,Medellin,4,117200.0,0.0,Tienda,468800.0
2025-11-18,16158,Set de sabanas,Hogar,Bogota,5,126800.0,0.0,Tienda,634000.0
2025-07-22,17413,Set de sabanas,Hogar,Bogota,1,17300.0,0.15,Tienda,14705.0
2025-07-02,14166,Juego de ollas,Hogar,Medellin,4,96600.0,0.15,En linea,328440.0
2025-05-24,13007,Jean slim,Moda,Cali,3,63700.0,0.0,Tienda,191100.0
2025-05-05,19679,Teclado mecanico,Tecnologia,Medellin,3,315800.0,0.0,Tienda,947400.0
2025-03-27,19206,Tapete yoga,Deportes,Barranquilla,2,58000.0,0.3,Tienda,81200.0
2025-12-13,11300,Tenis urbanos,Moda,Bogota,3,55900.0,0.0,Tienda,167700.0
2025-04-24,18956,Audifonos BT,Tecnologia,Cali,2,452000.0,0.05,Tienda,858800.0
2025-03-09,15808,Tablet 10,Tecnologia,Medellin,1,136600.0,0.2,En linea,109280.0
2025-07-04,17357,Portatil 14,Tecnologia,Medellin,3,599200.0,0.05,Tienda,1707720.0
2025-04-15,13785,Mancuernas 5kg,Deportes,Cali,1,97600.0,0.0,En linea,97600.0
2025-01-31,17583,Licuadora,Hogar,Medellin,5,72800.0,0.0,Tienda,364000.0
2025-11-03,15267,Audifonos BT,Tecnologia,Barranquilla,1,642600.0,0.0,Tienda,642600.0
2025-05-21,17609,Guantes gym,Deportes,Cali,1,49300.0,0.0,Tienda,49300.0
2025-11-26,11865,Licuadora,Hogar,Cali,3,39900.0,0.05,Tienda,113715.0
2025-01-20,16058,Tenis urbanos,Moda,Medellin,2,116800.0,0.15,En linea,198560.0
2025-02-23,11854,Juego de ollas,Hogar,Bogota,1,145000.0,0.1,En linea,130500.0
2025-01-20,19039,Tenis urbanos,Moda,Medellin,4,75600.0,0.05,Tienda,287280.0
2025-02-03,17910,Tapete yoga,Deportes,Cali,1,31400.0,0.15,En linea,26690.0
2025-01-02,19621,Tenis urbanos,Moda,Bogota,1,65000.0,0.0,En linea,65000.0
2025-12-14,13122,Lampara LED,Hogar,Cali,1,51800.0,0.2,En linea,41440.0
2025-10-08,16602,Portatil 14,Tecnologia,Medellin,2,603200.0,0.0,Tienda,1206400.0
2025-07-18,15899,Audifonos BT,Tecnologia,Bogota,2,227600.0,0.05,Tienda,432440.0
2025-07-24,15565,Camiseta basica,Moda,Bogota,1,48900.0,0.15,Tienda,41565.0
2025-04-02,15633,Balon futbol,Deportes,Barranquilla,4,55100.0,0.15,En linea,187340.0
2025-01-03,13543,Lampara LED,Hogar,Bogota,1,124400.0,0.0,Tienda,124400.0
2025-10-02,18457,Guantes gym,Deportes,Medellin,4,47100.0,0.3,Tienda,131880.0
2025-08-25,10601,Audifonos BT,Tecnologia,Bogota,1,507200.0,0.0,Tienda,507200.0
2025-06-12,18443,Tenis urbanos,Moda,Medellin,1,77500.0,0.15,En linea,65875.0
2025-09-21,19313,Tapete yoga,Deportes,Barranquilla,4,81100.0,0.3,En linea,227080.0
2025-12-04,12852,Juego de ollas,Hogar,Medellin,1,74700.0,0.0,Tienda,74700.0
2025-03-19,14042,Licuadora,Hogar,Cali,4,30800.0,0.1,En linea,110880.0
2025-09-16,17274,Monitor 24,Tecnologia,Cali,1,438100.0,0.2,En linea,350480.0
2025-02-08,16122,Tenis urbanos,Moda,Barranquilla,2,81000.0,0.0,En linea,162000.0
2025-08-14,13060,Licuadora,Hogar,Medellin,2,46100.0,0.15,Tienda,78370.0
2025-09-20,17407,Set de sabanas,Hogar,Barranquilla,4,66600.0,0.15,En linea,226440.0
2025-06-23,10409,Jean slim,Moda,Bogota,1,34000.0,0.1,En linea,30600.0
2025-01-12,19191,Juego de ollas,Hogar,Barranquilla,3,182200.0,0.1,En linea,491940.0
2025-05-31,13882,Licuadora,Hogar,Bogota,1,113500.0,0.1,En linea,102150.0
2025-06-28,13039,Monitor 24,Tecnologia,Cali,2,333400.0,0.0,Tienda,666800.0
2025-09-09,13456,Set de sabanas,Hogar,Bogota,3,57900.0,0.1,En linea,156330.0
2025-10-01,13930,Monitor 24,Tecnologia,Bogota,3,210400.0,0.0,En linea,631200.0
2025-08-30,17780,Teclado mecanico,Tecnologia,Medellin,2,249500.0,0.1,En linea,449100.0
2025-05-12,17926,Portatil 14,Tecnologia,Cali,2,406200.0,0.05,En linea,771780.0
2025-06-29,10403,Audifonos BT,Tecnologia,Medellin,1,286500.0,0.0,Tienda,286500.0
2025-08-21,13333,Tablet 10,Tecnologia,Medellin,2,198800.0,0.0,Tienda,357840.0
2025-05-27,10928,Bolso cuero,Moda,Cali,3,88200.0,0.1,Tienda,238140.0
2025-10-19,17909,Teclado mecanico,Tecnologia,Medellin,1,316600.0,0.1,Tienda,284940.0
2025-09-03,13903,Bolso cuero,Moda,Barranquilla,2,40900.0,0.15,Tienda,69530.0
2025-08-20,18787,Bolso cuero,Moda,Cali,2,45500.0,0.0,Tienda,91000.0
2025-09-25,10944,Chaqueta impermeable,Moda,Bogota,2,27200.0,0.0,En linea,54400.0
2025-02-03,11922,Licuadora,Hogar,Bogota,3,147700.0,0.0,Tienda,443100.0
2025-02-05,19226,Bolso cuero,Moda,Bogota,2,38400.0,0.05,Tienda,72960.0
2025-04-07,19426,Bolso cuero,Moda,Medellin,3,54200.0,0.0,Tienda,162600.0
2025-02-02,14960,Portatil 14,Tecnologia,Cali,3,515300.0,0.1,Tienda,1391310.0
2025-05-10,19063,Juego de ollas,Hogar,Barranquilla,3,94000.0,0.2,En linea,225600.0
2025-01-01,12925,Lampara LED,Hogar,Barranquilla,5,74800.0,0.0,Tienda,374000.0
2025-07-01,14625,Camiseta basica,Moda,Cali,3,29400.0,0.0,Tienda,88200.0
2025-01-08,18431,Set de sabanas,Hogar,Cali,1,69500.0,0.05,Tienda,66025.0
2025-12-07,17456,Tapete yoga,Deportes,Medellin,3,75300.0,0.2,En linea,180720.0
2025-08-15,16448,Licuadora,Hogar,Cali,5,63300.0,0.1,Tienda,284850.0
2025-10-07,18306,Tapete yoga,Deportes,Bogota,4,28800.0,0.05,Tienda,109440.0
2025-02-27,18468,Chaqueta impermeable,Moda,Medellin,3,61700.0,0.0,En linea,185100.0
2025-04-21,18533,Set de sabanas,Hogar,Bogota,1,65800.0,0.05,Tienda,62510.0
2025-01-08,16629,Licuadora,Hogar,Medellin,5,43100.0,0.15,En linea,183175.0
2025-01-21,17772,Chaqueta impermeable,Moda,Bogota,2,73400.0,0.05,En linea,139460.0
2025-03-10,10565,Lampara LED,Hogar,Bogota,2,60200.0,0.0,En linea,120400.0
2025-12-11,18382,Chaqueta impermeable,Moda,Barranquilla,1,59100.0,0.1,Tienda,53190.0
2025-10-19,13644,Balon futbol,Deportes,Barranquilla,3,55700.0,0.05,Tienda,158745.0
2025-11-29,14221,Tenis urbanos,Moda,Medellin,1,37500.0,0.0,En linea,37500.0
2025-08-28,13859,Bicicleta estatica,Deportes,Bogota,4,59200.0,0.0,En linea,236800.0
2025-09-29,13202,Juego de ollas,Hogar,Barranquilla,1,85300.0,0.1,Tienda,76770.0
2025-02-14,16412,Tenis urbanos,Moda,Cali,3,56400.0,0.2,Tienda,135360.0
2025-09-27,12535,Camiseta basica,Moda,Medellin,2,43400.0,0.0,Tienda,86800.0
2025-08-24,16707,Teclado mecanico,Tecnologia,Cali,2,196400.0,0.0,En linea,392800.0
2025-06-08,18054,Tapete yoga,Deportes,Cali,3,158700.0,0.0,En linea,476100.0
2025-08-16,19654,Jean slim,Moda,Cali,3,42800.0,0.0,Tienda,128400.0
2025-07-03,16072,Tapete yoga,Deportes,Barranquilla,4,177100.0,0.05,Tienda,672980.0
2025-06-01,16960,Set de sabanas,Hogar,Cali,5,121400.0,0.15,Tienda,515950.0
2025-04-01,16188,Mancuernas 5kg,Deportes,Barranquilla,3,54100.0,0.15,Tienda,137955.0
2025-11-16,14940,Tapete yoga,Deportes,Bogota,1,24000.0,0.0,En linea,24000.0
2025-04-19,13322,Licuadora,Hogar,Cali,5,135400.0,0.1,Tienda,609300.0
2025-10-18,16822,Tenis urbanos,Moda,Bogota,1,33300.0,0.0,Tienda,33300.0
2025-10-22,17415,Aspiradora,Hogar,Medellin,1,79200.0,0.15,Tienda,67320.0
2025-07-26,19693,Balon futbol,Deportes,Barranquilla,4,31900.0,0.0,Tienda,127600.0
2025-07-03,13711,Aspiradora,Hogar,Bogota,2,66500.0,0.0,Tienda,133000.0
2025-05-28,13232,Bicicleta estatica,Deportes,Cali,3,78300.0,0.0,Tienda,234900.0
2025-08-01,11148,Licuadora,Hogar,Cali,1,32700.0,0.0,Tienda,32700.0
2025-03-20,18977,Tablet 10,Tecnologia,Cali,1,522800.0,0.1,En linea,470520.0
2025-06-08,16184,Tablet 10,Tecnologia,Medellin,2,344800.0,0.0,En linea,689600.0
2025-02-03,15791,Jean slim,Moda,Medellin,3,46000.0,0.1,En linea,124200.0
2025-06-21,19815,Tablet 10,Tecnologia,Bogota,2,255100.0,0.2,Tienda,408160.0
2025-03-04,18200,Set de sabanas,Hogar,Barranquilla,2,100600.0,0.0,En linea,201200.0
2025-02-02,16883,Audifonos BT,Tecnologia,Bogota,1,942700.0,0.0,En linea,942700.0
2025-04-16,16907,Aspiradora,Hogar,Medellin,4,117700.0,0.15,En linea,400180.0
2025-02-21,14227,Tenis urbanos,Moda,Bogota,3,48900.0,0.2,Tienda,117360.0
2025-04-14,13599,Camiseta basica,Moda,Medellin,4,119400.0,0.0,En linea,477600.0
2025-03-02,10032,Jean slim,Moda,Bogota,1,50700.0,0.0,Tienda,50700.0
2025-09-07,19812,Guantes gym,Deportes,Bogota,3,51200.0,0.1,En linea,138240.0
2025-03-07,12839,Licuadora,Hogar,Medellin,2,50500.0,0.0,Tienda,101000.0
2025-11-11,18659,Bicicleta estatica,Deportes,Medellin,2,71700.0,0.0,En linea,143400.0
2025-10-22,15560,Bolso cuero,Moda,Medellin,1,34300.0,0.2,En linea,27440.0
2025-07-06,19222,Guantes gym,Deportes,Medellin,1,53000.0,0.0,Tienda,53000.0
2025-10-25,19459,Guantes gym,Deportes,Barranquilla,3,106100.0,0.0,En linea,318300.0
2025-07-20,17127,Jean slim,Moda,Medellin,2,22000.0,0.1,Tienda,39600.0
2025-09-11,16094,Tenis urbanos,Moda,Cali,3,91500.0,0.05,Tienda,260775.0
2025-03-31,12141,Guantes gym,Deportes,Barranquilla,2,29100.0,0.2,En linea,46560.0
2025-04-25,12023,Aspiradora,Hogar,Medellin,4,51100.0,0.3,En linea,143080.0
2025-05-19,19619,Lampara LED,Hogar,Medellin,5,53700.0,0.0,Tienda,268500.0
2025-10-07,15689,Balon futbol,Deportes,Medellin,1,19800.0,0.0,Tienda,19800.0
2025-04-06,17293,Camiseta basica,Moda,Cali,4,55000.0,0.0,En linea,220000.0
2025-02-12,16153,Camiseta basica,Moda,Cali,1,138300.0,0.1,Tienda,124470.0
2025-02-27,10151,Chaqueta impermeable,Moda,Bogota,4,116200.0,0.05,Tienda,441560.0
2025-03-01,14693,Aspiradora,Hogar,Bogota,3,68600.0,0.15,En linea,174930.0
2025-04-21,13300,Lampara LED,Hogar,Bogota,1,93700.0,0.2,Tienda,74960.0
2025-04-02,18860,Lampara LED,Hogar,Medellin,3,44200.0,0.0,Tienda,132600.0
2025-06-28,13508,Tenis urbanos,Moda,Cali,1,134600.0,0.0,Tienda,134600.0
2025-10-12,19898,Chaqueta impermeable,Moda,Barranquilla,3,101700.0,0.2,En linea,244080.0
2025-07-26,18331,Set de sabanas,Hogar,Bogota,2,62400.0,0.0,Tienda,124800.0
2025-08-22,13179,Bolso cuero,Moda,Barranquilla,2,62700.0,0.0,En linea,125400.0
2025-10-23,17602,Chaqueta impermeable,Moda,Medellin,3,115700.0,0.3,En linea,242970.0
2025-12-31,13751,Tapete yoga,Deportes,Cali,3,52700.0,0.0,Tienda,158100.0
2025-07-22,12288,Jean slim,Moda,Cali,3,64900.0,0.2,Tienda,155760.0
2025-08-28,18679,Jean slim,Moda,Cali,2,114700.0,0.15,En linea,194990.0
2025-02-18,10789,Teclado mecanico,Tecnologia,Medellin,2,336300.0,0.0,En linea,672600.0
2025-01-04,13361,Audifonos BT,Tecnologia,Cali,2,429700.0,0.2,En linea,687520.0
2025-07-21,18258,Aspiradora,Hogar,Cali,3,57500.0,0.1,Tienda,155250.0
2025-11-22,15452,Tenis urbanos,Moda,Barranquilla,3,60700.0,0.3,En linea,127470.0
2025-08-21,17126,Chaqueta impermeable,Moda,Barranquilla,4,32200.0,0.15,Tienda,109480.0
2025-01-13,17419,Chaqueta impermeable,Moda,Medellin,1,57900.0,0.15,En linea,49215.0
2025-12-30,11229,Tenis urbanos,Moda,Bogota,4,15700.0,0.0,Tienda,62800.0
2025-10-05,13440,Balon futbol,Deportes,Cali,3,25200.0,0.0,En linea,75600.0
2025-04-02,16805,Guantes gym,Deportes,Cali,2,66800.0,0.0,Tienda,133600.0
2025-09-26,18138,Set de sabanas,Hogar,Medellin,3,51300.0,0.0,Tienda,153900.0
2025-02-25,15308,Juego de ollas,Hogar,Cali,5,44200.0,0.1,Tienda,198900.0
2025-02-25,13841,Juego de ollas,Hogar,Medellin,4,53900.0,0.3,Tienda,150920.0
2025-07-31,13256,Monitor 24,Tecnologia,Medellin,2,314000.0,0.0,Tienda,628000.0
2025-08-01,11218,Jean slim,Moda,Barranquilla,3,48200.0,0.0,En linea,144600.0
2025-09-01,14515,Audifonos BT,Tecnologia,Bogota,2,193200.0,0.0,Tienda,386400.0
2025-09-26,12267,Bolso cuero,Moda,Bogota,2,70600.0,0.05,En linea,134140.0
2025-09-08,14585,Licuadora,Hogar,Medellin,2,42900.0,0.05,Tienda,81510.0
2025-11-13,12634,Tablet 10,Tecnologia,Bogota,2,267400.0,0.0,En linea,534800.0
2025-06-24,11330,Tablet 10,Tecnologia,Barranquilla,1,563000.0,0.0,Tienda,563000.0
2025-03-07,12275,Bolso cuero,Moda,Medellin,2,43200.0,0.1,En linea,77760.0
2025-10-20,18164,Set de sabanas,Hogar,Medellin,3,96700.0,0.05,En linea,275595.0
2025-09-30,11001,Tapete yoga,Deportes,Barranquilla,4,51300.0,0.1,Tienda,184680.0
2025-09-08,13933,Aspiradora,Hogar,Cali,5,55000.0,0.15,Tienda,233750.0
2025-05-19,13904,Licuadora,Hogar,Medellin,4,51200.0,0.2,Tienda,163840.0
2025-08-12,19507,Mancuernas 5kg,Deportes,Barranquilla,4,47500.0,0.05,Tienda,180500.0
2025-08-26,10459,Monitor 24,Tecnologia,Barranquilla,2,160200.0,0.05,Tienda,304380.0
2025-02-19,10233,Camiseta basica,Moda,Barranquilla,2,152900.0,0.0,En linea,305800.0
2025-08-31,11925,Bicicleta estatica,Deportes,Medellin,1,111700.0,0.0,Tienda,111700.0
2025-01-07,17539,Camiseta basica,Moda,Cali,3,68100.0,0.2,Tienda,163440.0
2025-12-05,14654,Audifonos BT,Tecnologia,Bogota,3,653000.0,0.1,Tienda,1763100.0
2025-08-09,17097,Lampara LED,Hogar,Cali,2,129800.0,0.0,Tienda,259600.0
2025-12-27,11957,Licuadora,Hogar,Medellin,4,32600.0,0.15,Tienda,110840.0
2025-07-13,16449,Tablet 10,Tecnologia,Barranquilla,2,1305800.0,0.0,Tienda,2611600.0
2025-02-28,12613,Chaqueta impermeable,Moda,Cali,3,61900.0,0.3,Tienda,129990.0
2025-02-03,10054,Tenis urbanos,Moda,Medellin,3,74800.0,0.1,En linea,201960.0
2025-01-23,15877,Monitor 24,Tecnologia,Cali,1,474400.0,0.05,En linea,450680.0
2025-07-28,11121,Lampara LED,Hogar,Bogota,4,68200.0,0.15,Tienda,231880.0
2025-10-10,19391,Chaqueta impermeable,Moda,Bogota,3,86300.0,0.05,Tienda,245955.0
2025-07-08,11663,Set de sabanas,Hogar,Barranquilla,1,46400.0,0.0,Tienda,46400.0
2025-12-27,16144,Camiseta basica,Moda,Bogota,3,72200.0,0.0,Tienda,216600.0
2025-09-08,18177,Teclado mecanico,Tecnologia,Cali,2,387700.0,0.0,Tienda,775400.0
2025-12-27,10481,Tenis urbanos,Moda,Barranquilla,1,110200.0,0.05,Tienda,104690.0
2025-04-04,19855,Lampara LED,Hogar,Barranquilla,1,49700.0,0.0,En linea,49700.0
2025-06-09,15946,Licuadora,Hogar,Cali,5,122000.0,0.15,Tienda,518500.0
2025-05-05,19653,Chaqueta impermeable,Moda,Barranquilla,2,67200.0,0.0,Tienda,134400.0
2025-10-09,19668,Camiseta basica,Moda,Bogota,2,48900.0,0.0,Tienda,97800.0
2025-05-30,16053,Teclado mecanico,Tecnologia,Cali,1,444100.0,0.05,Tienda,421895.0
2025-02-26,16579,Chaqueta impermeable,Moda,Barranquilla,4,89000.0,0.0,En linea,356000.0
2025-12-13,18682,Teclado mecanico,Tecnologia,Cali,2,301200.0,0.3,Tienda,421680.0
2025-03-01,12223,Chaqueta impermeable,Moda,Bogota,3,46800.0,0.1,En linea,126360.0
2025-03-18,11579,Aspiradora,Hogar,Bogota,5,81800.0,0.15,Tienda,347650.0
2025-09-24,16751,Chaqueta impermeable,Moda,Cali,2,49500.0,0.0,En linea,99000.0
2025-08-10,15833,Tablet 10,Tecnologia,Medellin,1,316700.0,0.0,Tienda,316700.0
